"id","left_name","right_name","left_odds","right_odds","weight_class","date","fight_id"
2274,"Polyana Viana","Mallory Martin",-110,-110,"115","2021-02-13",1675
2275,"Chris Gutierrez","Andre Ewell",-135,110,"140","2021-02-13",1676
2276,"Gabe Green","Phil Rowe",-140,120,"170","2021-02-13",1677
2277,"Alexander Volkov","Alistair Overeem",-190,160,"265","2021-02-06",1678
2278,"Cory Sandhagen","Frankie Edgar",-350,290,"135","2021-02-06",1679
2280,"Alexandre Pantoja","Manel Kape",-110,-110,"125","2021-02-06",1681
2281,"Beneil Dariush","Diego Ferreira",-130,110,"155","2021-02-06",1682
2282,"Danilo Marques","Mike Rodriguez",200,-230,"205","2021-02-06",1683
2283,"Devonte Smith","Justin Jaynes",-350,290,"160","2021-02-06",1684
2284,"Karol Rosa","Joselyne Edwards",-190,170,"135","2021-02-06",1685
2287,"Timur Valiev","Martin Day",-420,355,"145","2021-02-06",1688
2288,"Ode Osbourne","Jerome Rivera",-205,175,"145","2021-02-06",1689
2289,"Dustin Poirier","Conor McGregor",250,-310,"155","2021-01-23",1727
2290,"Michael Chandler","Dan Hooker",130,-150,"155","2021-01-23",1728
2291,"Joanne Wood","Jessica Eye",-130,110,"125","2021-01-23",1729
2292,"Makhmud Muradov","Andrew Sanchez",-200,170,"185","2021-01-23",1730
2293,"Marina Rodriguez","Amanda Ribas",270,-345,"115","2021-01-23",1731
2294,"Arman Tsarukyan","Matt Frevola",-700,480,"155","2021-01-23",1732
2296,"Julianna Peña","Sara McMann",100,-125,"135","2021-01-23",1734
2298,"Movsar Evloev","Nik Lentz",-705,515,"150","2021-01-23",1736
2299,"Amir Albazi","Zhalgas Zhumagulov",-120,-105,"125","2021-01-23",1737
2300,"Michael Chiesa","Neil Magny",125,-150,"170","2021-01-20",1738
2301,"Warlley Alves","Mounir Lazzez",200,-250,"170","2021-01-20",1739
2302,"Ike Villanueva","Vinicius Moreira",-105,-110,"205","2021-01-20",1740
2303,"Viviane Araujo","Roxanne Modafferi",-325,260,"125","2021-01-20",1741
2304,"Matt Schnell","Tyson Nam",100,-125,"125","2021-01-20",1742
2306,"Omari Akhmedov","Tom Breese",130,-150,"185","2021-01-20",1744
2307,"Ricky Simón","Gaetano Pirrello",-485,380,"135","2021-01-20",1745
2308,"Sumudaerji","Zarrukh Adashev",-495,390,"125","2021-01-20",1746
2309,"Dalcha Lungiambula","Markus Perez",-150,140,"185","2021-01-20",1747
2310,"Francisco Figueiredo","Jerome Rivera",-150,135,"125","2021-01-20",1748
2311,"Mike Davis","Mason Jones",-160,130,"155","2021-01-20",1749
2312,"Umar Nurmagomedov","Sergey Morozov",-540,400,"135","2021-01-20",1750
2313,"Manon Fiorot","Victoria Leonardo",-200,185,"125","2021-01-20",1751
2314,"Max Holloway","Calvin Kattar",-155,130,"145","2021-01-16",1752
2315,"Carlos Condit","Matt Brown",-210,175,"170","2021-01-16",1753
2317,"Alessio Di Chirico","Joaquin Buckley",230,-295,"185","2021-01-16",1755
2320,"Carlos Felipe","Justin Tafa",-190,165,"265","2021-01-16",1758
2321,"Ramazan Emeev","David Zawada",-290,245,"170","2021-01-16",1759
2322,"Vanessa Melo","Sarah Moras",160,-200,"135","2021-01-16",1760
2323,"Austin Lingo","Jacob Kilburn",-225,180,"145","2021-01-16",1761
2324,"Stephen Thompson","Geoff Neal",-110,-110,"170","2020-12-19",1762
2325,"José Aldo","Marlon Vera",-145,130,"135","2020-12-19",1763
2326,"Michel Pereira","Khaos Williams",100,-120,"170","2020-12-19",1764
2239,"Kai Kara-France","Rogério Bontorin",-140,110,"125","2021-03-06",1640
2230,"Matthew Semelsberger","Jason Witt",-125,-105,"170","2021-03-13",1631
2316,"Li Jingliang","Santiago Ponzinibbio",260,-335,"170","2021-01-16",1754
2237,"Kyler Phillips","Song Yadong",160,-170,"135","2021-03-06",1638
2286,"SeungWoo Choi","Youssef Zalal",200,-245,"145","2021-02-06",1687
2319,"Joselyne Edwards","Wu Yanan",-110,-110,"135","2021-01-16",1757
2389,"Xiaonan Yan","Cláudia Gadelha",-190,155,"115","2020-11-07",
2329,"Anthony Pettis","Alex Morono",-205,175,"170","2020-12-19",1767
2330,"Pannie Kianzad","Sijara Eubanks",130,-145,"135","2020-12-19",1768
2331,"Deron Winn","Antônio Arroyo",150,-180,"195","2020-12-19",1769
2332,"Taila Santos","Gillian Robertson",-105,-120,"125","2020-12-19",1770
2333,"Tafon Nchukwi","Jamie Pickett",-325,250,"185","2020-12-19",1771
2334,"Jimmy Flick","Cody Durden",-155,130,"125","2020-12-19",1772
2335,"Christos Giagos","Carlton Minus",-355,275,"160","2020-12-19",1773
2337,"Charles Oliveira","Tony Ferguson",140,-165,"155","2020-12-12",1775
2338,"Mackenzie Dern","Virna Jandiroba",-155,130,"115","2020-12-12",1776
2341,"Cub Swanson","Daniel Pineda",140,-165,"145","2020-12-12",1779
2342,"Rafael Fiziev","Renato Moicano",-125,105,"155","2020-12-12",1780
2343,"Gavin Tucker","Billy Quarantillo",160,-185,"145","2020-12-12",1781
2344,"Tecia Torres","Sam Hughes",-570,440,"115","2020-12-12",1782
2345,"Chase Hooper","Peter Barrett",-310,250,"145","2020-12-12",1783
2346,"Marvin Vettori","Jack Hermansson",-150,125,"185","2020-12-05",1784
2349,"Roman Dolidze","John Allan",-215,180,"205","2020-12-05",1787
2350,"Jordan Leavitt","Matt Wiman",-440,345,"155","2020-12-05",1788
2352,"Ilia Topuria","Damon Jackson",-245,195,"145","2020-12-05",1790
2353,"Jake Collier","Gian Villante",150,-180,"265","2020-12-05",1791
2354,"Anthony Smith","Devin Clark",-120,105,"205","2020-11-28",1792
2355,"Miguel Baeza","Takashi Sato",-235,190,"170","2020-11-28",1793
2356,"Parker Porter","Josh Parisian",190,-230,"265","2020-11-28",1794
2357,"Bill Algeo","Spike Carlyle",150,-180,"145","2020-11-28",1795
2361,"Gina Mazany","Rachael Ostovich",-185,155,"125","2020-11-28",1799
2362,"Sumudaerji","Malcolm Gordon",-365,290,"125","2020-11-28",1800
2364,"Deiveson Figueiredo","Alex Perez",-265,240,"125","2020-11-21",1802
2365,"Valentina Shevchenko","Jennifer Maia",-1825,1000,"125","2020-11-21",1803
2366,"Tim Means","Mike Perry",110,-135,"175","2020-11-21",1804
2367,"Katlyn Chookagian","Cynthia Calvillo",205,-245,"125","2020-11-21",1805
2340,"Ciryl Gane","Junior Dos Santos",-450,340,"265","2020-12-12",1778
2369,"Brandon Moreno","Brandon Royval",-165,145,"125","2020-11-21",1807
2370,"Joaquin Buckley","Jordan Wright",-215,190,"185","2020-11-21",1808
2371,"Antonina Shevchenko","Ariane Lipski",-135,115,"125","2020-11-21",1809
2372,"Nicolas Dalby","Daniel Rodriguez",265,-345,"170","2020-11-21",1810
2373,"Alan Jouban","Jared Gooden",-140,120,"170","2020-11-21",1811
2375,"Sasha Palatnikov","Louis Cosce",445,-600,"170","2020-11-21",1813
2377,"Khaos Williams","Abdul Razak Alhassan",175,-210,"172","2020-11-14",1815
2378,"Ashley Yoder","Miranda Granger",145,-170,"115","2020-11-14",1816
2379,"Sean Strickland","Brendan Allen",100,-120,"195","2020-11-14",1817
2380,"Cory McKenna","Kay Hansen",170,-200,"115","2020-11-14",1818
2381,"Kanako Murata","Randa Markos",-220,185,"115","2020-11-14",1819
2382,"Tony Gravely","Geraldo de Freitas",-145,125,"135","2020-11-14",1820
2383,"Alex Morono","Rhys McKee",-205,175,"170","2020-11-14",1821
2384,"Don'Tale Mayes","Roque Martinez",-270,220,"265","2020-11-14",1822
2385,"Glover Teixeira","Thiago Santos",200,-240,"205","2020-11-07",1823
2386,"Andrei Arlovski","Tanner Boser",305,-370,"265","2020-11-07",1824
2387,"Raoni Barcelos","Khalid Taha",-435,330,"135","2020-11-07",1825
2390,"Trevin Giles","Bevon Lewis",-115,-105,"185","2020-11-07",1828
2391,"Alexandr Romanov","Marcos Rogério de Lima",-550,430,"265","2020-11-07",1829
2392,"Darren Elkins","Eduardo Garagorri",-325,250,"145","2020-11-07",1830
2393,"Max Griffin","Ramiz Brahimaj",-145,125,"170","2020-11-07",1831
2394,"Gustavo Lopez","Anthony Birchak",-150,120,"135","2020-11-07",1832
2395,"Uriah Hall","Anderson Silva",-250,220,"185","2020-10-31",1833
2396,"Bryce Mitchell","Andre Fili",-120,105,"145","2020-10-31",1834
2397,"Greg Hardy","Maurice Greene",-360,295,"265","2020-10-31",1835
2399,"Thiago Moisés","Bobby Green",255,-320,"155","2020-10-31",1837
2400,"Alexander Hernandez","Chris Gruetzemacher",-435,355,"155","2020-10-31",1838
2401,"Adrian Yanez","Victor Rodriguez",-500,420,"135","2020-10-31",1839
2402,"Sean Strickland","Jack Marshman",-450,330,"185","2020-10-31",1840
2403,"Jason Witt","Cole Williams",-180,145,"170","2020-10-31",1841
2404,"Dustin Jacoby","Justin Ledet",-355,280,"205","2020-10-31",1842
2405,"Miles Johns","Kevin Natividad",-135,110,"135","2020-10-31",1843
2406,"Khabib Nurmagomedov","Justin Gaethje",-275,225,"155","2020-10-24",1844
2407,"Robert Whittaker","Jared Cannonier",-125,100,"185","2020-10-24",1845
2408,"Alexander Volkov","Walt Harris",-175,150,"265","2020-10-24",1846
2409,"Phil Hawes","Jacob Malkoun",-225,185,"185","2020-10-24",1847
2411,"Magomed Ankalaev","Ion Cutelaba",-315,250,"205","2020-10-24",1849
2412,"Tai Tuivasa","Stefan Struve",-150,125,"265","2020-10-24",1850
2413,"Casey Kenney","Nathaniel Wood",-140,115,"140","2020-10-24",1851
2414,"Shavkat Rakhmonov","Alex Oliveira",-140,120,"170","2020-10-24",1852
2416,"Miranda Maverick","Liana Jojua",-420,315,"125","2020-10-24",1854
2417,"Joel Alvarez","Alexander Yakovlev",-175,150,"155","2020-10-24",1855
2418,"Brian Ortega","Chan Sung Jung",175,-205,"145","2020-10-17",1856
2419,"Jéssica Andrade","Katlyn Chookagian",-160,135,"125","2020-10-17",1857
2420,"Jimmy Crute","Modestas Bukauskas",-305,255,"205","2020-10-17",1858
2421,"James Krause","Claudio Silva",-135,115,"170","2020-10-17",1859
2422,"Jonathan Martinez","Thomas Almeida",115,-135,"145","2020-10-17",1860
2424,"Gillian Robertson","Poliana Botelho",-220,185,"125","2020-10-17",1862
2358,"Norma Dumont","Ashlee Evans-Smith",115,-140,"135","2020-11-28",1796
2328,"Marcin Tybura","Greg Hardy",100,-120,"265","2020-12-19",1766
2351,"Louis Smolka","Jose Quinonez",-120,100,"135","2020-12-05",1789
2347,"Jamahal Hill","Ovince Saint Preux",-190,160,"205","2020-12-05",1785
2339,"Kevin Holland","Jacare Souza",-120,100,"185","2020-12-12",1777
2415,"Da Woon Jung","Sam Alvey",-335,265,"205","2020-10-24",1853
2368,"Paul Craig","Mauricio Rua",-200,165,"205","2020-11-21",1806
2359,"Jonathan Pearce","Kai Kamaka",245,-305,"145","2020-11-28",1797
2376,"Rafael Dos Anjos","Paul Felder",-200,170,"155","2020-11-14",1814
2360,"Anderson Dos Santos","Martin Day",145,-160,"135","2020-11-28",1798
2474,"Darrick Minner","T.J. Laramie",255,-315,"145","2020-09-19",
2512,"Amanda Lemos","Mizuki Inoue",115,-135,"115","2020-08-22",
2428,"Said Nurmagomedov","Mark Striegl",-410,330,"135","2020-10-17",1866
2429,"Cory Sandhagen","Marlon Moraes",-145,120,"135","2020-10-10",1867
2430,"Edson Barboza","Makwan Amirkhani",-260,210,"145","2020-10-10",1868
2431,"Marcin Tybura","Ben Rothwell",120,-135,"265","2020-10-10",1869
2432,"Dricus Du Plessis","Markus Perez",-205,175,"185","2020-10-10",1870
2433,"Tom Aspinall","Alan Baudot",-750,520,"265","2020-10-10",1871
2434,"Ilia Topuria","Youssef Zalal",135,-160,"145","2020-10-10",1872
2435,"Tom Breese","KB Bhullar",-245,210,"185","2020-10-10",1873
2437,"Joaquin Buckley","Impa Kasanganay",210,-255,"185","2020-10-10",1875
2438,"Tony Kelley","Ali AlQaisi",-215,180,"135","2020-10-10",1876
2439,"Giga Chikadze","Omar Morales",160,-185,"145","2020-10-10",1877
2440,"Tracy Cortez","Stephanie Egger",-145,120,"135","2020-10-10",1878
2441,"Tagir Ulanbekov","Bruno Silva",-500,400,"125","2020-10-10",1879
2442,"Holly Holm","Irene Aldana",-130,110,"135","2020-10-03",1880
2443,"Carlos Felipe","Yorgan De Castro",190,-225,"265","2020-10-03",1881
2444,"Germaine de Randamie","Julianna Peña",-160,140,"135","2020-10-03",1882
2445,"Kyler Phillips","Cameron Else",-355,300,"135","2020-10-03",1883
2447,"Carlos Condit","Court McGee",120,-145,"170","2020-10-03",1885
2448,"Josh Culibao","Charles Jourdain",355,-475,"145","2020-10-03",1886
2449,"Nassourdine Imavov","Jordan Williams",-135,120,"185","2020-10-03",1887
2450,"Loma Lookboonmee","Jinh Yu Frey",-135,110,"115","2020-10-03",1888
2451,"Casey Kenney","Alatengheili",-390,310,"135","2020-10-03",1889
2452,"Luigi Vendramini","Jessin Ayari",-105,-110,"155","2020-10-03",1890
2453,"Israel Adesanya","Paulo Costa",-185,160,"185","2020-09-26",1891
2454,"Jan Błachowicz","Dominick Reyes",205,-245,"205","2020-09-26",1892
2456,"Ketlen Vieira","Sijara Eubanks",-220,180,"135","2020-09-26",1894
2457,"Hakeem Dawodu","Zubaira Tukhugov",-105,-115,"145","2020-09-26",1895
2459,"Jake Matthews","Diego Sanchez",-715,525,"170","2020-09-26",1897
2460,"Ľudovít Klein","Shane Young",-130,110,"150","2020-09-26",1898
2461,"William Knight","Aleksa Camur",125,-145,"205","2020-09-26",1899
2462,"Juan Espino","Jeff Hughes",-360,280,"265","2020-09-26",1900
2464,"Colby Covington","Tyron Woodley",-340,275,"170","2020-09-19",1902
2465,"Donald Cerrone","Niko Price",120,-140,"170","2020-09-19",1903
2466,"Khamzat Chimaev","Gerald Meerschaert",-600,445,"185","2020-09-19",1904
2467,"Johnny Walker","Ryan Spann",-150,125,"205","2020-09-19",1905
2468,"Mackenzie Dern","Randa Markos",-180,155,"115","2020-09-19",1906
2469,"Kevin Holland","Darren Stewart",-305,250,"185","2020-09-19",1907
2470,"David Dvořák","Jordan Espinosa",-110,-110,"125","2020-09-19",1908
2471,"Damon Jackson","Mirsad Bektić",295,-380,"145","2020-09-19",1909
2475,"Randy Costa","Journey Newson",110,-125,"135","2020-09-19",1913
2476,"Andre Ewell","Irwin Rivera",-245,200,"135","2020-09-19",1914
2479,"Ottman Azaitar","Khama Worthy",-130,110,"155","2020-09-12",1917
2480,"Roxanne Modafferi","Andrea Lee",260,-320,"125","2020-09-12",1918
2481,"Ed Herman","Mike Rodriguez",205,-250,"205","2020-09-12",1919
2482,"Bobby Green","Alan Patrick",-315,255,"155","2020-09-12",1920
2483,"Billy Quarantillo","Kyle Nelson",-275,230,"145","2020-09-12",1921
2484,"Sijara Eubanks","Julia Avila",230,-275,"135","2020-09-12",1922
2485,"Roosevelt Roberts","Kevin Croom",-600,435,"155","2020-09-12",1923
2486,"Alexandr Romanov","Roque Martinez",-500,360,"265","2020-09-12",1924
2487,"Jalin Turner","Brok Weaver",-500,350,"165","2020-09-12",1925
2488,"Bryan Barberena","Anthony Ivy",-250,200,"170","2020-09-12",1926
2490,"Alistair Overeem","Augusto Sakai",-175,145,"265","2020-09-05",1928
2492,"Michel Pereira","Zelim Imadaev",-145,125,"170","2020-09-05",1930
2493,"André Muniz","Bartosz Fabiński",125,-150,"185","2020-09-05",1931
2494,"Brian Kelleher","Ray Rodriguez",-375,300,"145","2020-09-05",1932
2495,"Viviane Araujo","Montana De La Rosa",-200,165,"125","2020-09-05",1933
2496,"Hunter Azure","Cole Smith",-270,220,"135","2020-09-05",1934
2497,"Aleksandar Rakić","Anthony Smith",-260,220,"205","2020-08-29",1935
2498,"Neil Magny","Robbie Lawler",-255,215,"170","2020-08-29",1936
2500,"Ricardo Lamas","Bill Algeo",-290,240,"145","2020-08-29",1938
2501,"Impa Kasanganay","Maki Pitolo",-140,120,"185","2020-08-29",1939
2502,"Zak Cummings","Alessio Di Chirico",110,-130,"185","2020-08-29",1940
2503,"Alex Caceres","Austin Springer",-205,175,"145","2020-08-29",1941
2504,"Sean Brady","Christian Aguilera",-420,350,"170","2020-08-29",1942
2505,"Polyana Viana","Emily Whitmire",115,-140,"115","2020-08-29",1943
2506,"Mallory Martin","Hannah Cifers",-295,250,"115","2020-08-29",1944
2507,"Frankie Edgar","Pedro Munhoz",225,-275,"135","2020-08-22",1945
2508,"Mike Rodriguez","Marcin Prachnio",-235,195,"205","2020-08-22",1946
2509,"Joe Solecki","Austin Hubbard",100,-125,"155","2020-08-22",1947
2511,"Daniel Rodriguez","Dwight Grant",-200,170,"170","2020-08-22",1949
2513,"Jordan Wright","Ike Villanueva",-120,-110,"205","2020-08-22",1951
2514,"Matthew Semelsberger","Carlton Minus",-110,-120,"170","2020-08-22",1952
2515,"Timur Valiev","Trevin Jones",-600,430,"140","2020-08-22",1953
2516,"Stipe Miocic","Daniel Cormier",-110,-120,"265","2020-08-15",1954
2517,"Marlon Vera","Sean O'Malley",230,-300,"135","2020-08-15",1955
2519,"Daniel Pineda","Herbert Burns",230,-300,"145","2020-08-15",1957
2520,"Merab Dvalishvili","John Dodson",-280,220,"135","2020-08-15",1958
2521,"Vinc Pichel","Jim Miller",-135,105,"155","2020-08-15",1959
2522,"Virna Jandiroba","Felice Herrig",-305,235,"115","2020-08-15",1960
2455,"Brandon Royval","Kai Kara-France",170,-210,"125","2020-09-26",1893
2427,"Maxim Grishin","Gadzhimurad Antigulov",-350,290,"205","2020-10-17",1865
2478,"Michelle Waterson-Gomez","Angela Hill",120,-140,"115","2020-09-12",1916
2491,"Ovince Saint Preux","Alonzo Menifield",120,-150,"205","2020-09-05",1929
2425,"JunYong Park","John Phillips",-285,245,"185","2020-10-17",1863
2458,"Brad Riddell","Alex Da Silva",-330,275,"155","2020-09-26",1896
2518,"Jairzinho Rozenstruik","Junior Dos Santos",-135,105,"265","2020-08-15",1956
2472,"Mayra Bueno Silva","Mara Romero Borella",-265,225,"125","2020-09-19",1910
2534,"Nasrat Haqparast","Alex Munoz",-275,215,"155","2020-08-08",
2987,"Gilbert Burns","Alexey Kunchenko",125,-155,"170","2019-08-10",
2525,"Chris Daukaus","Parker Porter",-115,-110,"265","2020-08-15",1963
2527,"Derrick Lewis","Aleksei Oleinik",-205,165,"265","2020-08-08",1965
2528,"Chris Weidman","Omari Akhmedov",-155,125,"185","2020-08-08",1966
2529,"Darren Stewart","Maki Pitolo",-175,145,"185","2020-08-08",1967
2530,"Yana Santos","Julija Stoliarenko",-175,145,"135","2020-08-08",1968
2531,"Beneil Dariush","Scott Holtzman",-235,185,"155","2020-08-08",1969
2532,"Tim Means","Laureano Staropoli",135,-165,"170","2020-08-08",1970
2533,"Kevin Holland","Joaquin Buckley",-500,350,"185","2020-08-08",1971
2535,"Andrew Sanchez","Wellington Turman",105,-135,"185","2020-08-08",1973
2536,"Gavin Tucker","Justin Jaynes",-120,-110,"145","2020-08-08",1974
2537,"Youssef Zalal","Peter Barrett",-550,375,"145","2020-08-08",1975
2539,"Derek Brunson","Edmen Shahbazyan",300,-400,"185","2020-08-01",1977
2540,"Jennifer Maia","Joanne Wood",145,-175,"125","2020-08-01",1978
2541,"Vicente Luque","Randy Brown",-210,170,"170","2020-08-01",1979
2542,"Bobby Green","Lando Vannata",125,-155,"155","2020-08-01",1980
2543,"Jonathan Martinez","Frankie Saenz",-270,210,"135","2020-08-01",1981
2545,"Jamall Emmers","Vince Cachero",-550,375,"145","2020-08-01",1983
2546,"Chris Gutierrez","Cody Durden",-275,215,"135","2020-08-01",1984
2547,"Robert Whittaker","Darren Till",-165,135,"185","2020-07-25",1985
2550,"Carla Esparza","Marina Rodriguez",150,-180,"115","2020-07-25",1988
2551,"Paul Craig","Gadzhimurad Antigulov",-160,130,"205","2020-07-25",1989
2552,"Alex Oliveira","Peter Sobotta",-130,100,"170","2020-07-25",1990
2553,"Khamzat Chimaev","Rhys McKee",-1400,750,"170","2020-07-25",1991
2554,"Francisco Trinaldo","Jai Herbert",-110,-120,"155","2020-07-25",1992
2555,"Nicolas Dalby","Jesse Ronson",-315,245,"170","2020-07-25",1993
2556,"Tom Aspinall","Jake Collier",-305,245,"265","2020-07-25",1994
2557,"Movsar Evloev","Mike Grundy",-185,160,"145","2020-07-25",1995
2558,"Tanner Boser","Raphael Pessoa",-265,225,"265","2020-07-25",1996
2559,"Pannie Kianzad","Bethe Correia",-160,135,"135","2020-07-25",1997
2560,"Ramazan Emeev","Niklas Stolze",-410,330,"170","2020-07-25",1998
2562,"Deiveson Figueiredo","Joseph Benavidez",-240,190,"125","2020-07-18",2000
2563,"Jack Hermansson","Kelvin Gastelum",-115,-115,"185","2020-07-18",2001
2564,"Rafael Fiziev","Marc Diakiese",145,-175,"155","2020-07-18",2002
2565,"Ariane Lipski","Luana Carolina",-130,100,"125","2020-07-18",2003
2566,"Askar Askarov","Alexandre Pantoja",160,-185,"125","2020-07-18",2004
2567,"Roman Dolidze","Khadis Ibragimov",-155,125,"205","2020-07-18",2005
2568,"Grant Dawson","Nad Narimani",-285,225,"150","2020-07-18",2006
2569,"Joel Alvarez","Joe Duffy",210,-270,"155","2020-07-18",2007
2570,"Brett Johns","Montel Jackson",210,-270,"135","2020-07-18",2008
2571,"Amir Albazi","Malcolm Gordon",-145,115,"135","2020-07-18",2009
2572,"Arman Tsarukyan","Davi Ramos",-240,190,"155","2020-07-18",2010
2981,"Valentina Shevchenko","Liz Carmouche",-1100,650,"125","2019-08-10",2415
2984,"Volkan Oezdemir","Ilir Latifi",-150,120,"205","2019-08-10",2418
2990,"Rogério Bontorin","Raulian Paiva",-115,-115,"125","2019-08-10",2424
2578,"Calvin Kattar","Dan Ige",-250,195,"145","2020-07-15",2012
2579,"Tim Elliott","Ryan Benoit",-160,130,"125","2020-07-15",2013
2580,"Jimmie Rivera","Cody Stamann",-125,-105,"145","2020-07-15",2014
2581,"Taila Santos","Molly McCann",165,-205,"125","2020-07-15",2015
2582,"Mounir Lazzez","Abdul Razak Alhassan",265,-350,"174","2020-07-15",2016
2583,"Khamzat Chimaev","John Phillips",-500,350,"185","2020-07-15",2017
2584,"Lerone Murphy","Ricardo Ramos",150,-185,"145","2020-07-15",2018
2586,"Jared Gordon","Chris Fishgold",-160,130,"149","2020-07-15",2020
2587,"Liana Jojua","Diana Belbiţă",175,-225,"125","2020-07-15",2021
2588,"Jack Shore","Aaron Phillips",-1000,600,"135","2020-07-15",2022
2589,"Kamaru Usman","Jorge Masvidal",-260,200,"170","2020-07-11",2023
2590,"Alexander Volkanovski","Max Holloway",-210,170,"145","2020-07-11",2024
2591,"Petr Yan","José Aldo",-260,200,"135","2020-07-11",2025
